,Country Name,Country Code,year,Balance des transactions courantes en pourcentage du PIB,Cours des actions,Emploi,"Importations de biens et services, volume",M3,Prix à la consommation,"Produit intérieur brut, volume",Taux de change nominal,Taux de chômage,tariff,tariff_lag1,delta_tariff
813,Israel,ISR,2007,2.329251718288064,21.9268336506944,2681.975,11.123977349501931,53.82053020391172,84.4323394495413,6.326634637371168,4.108949794529143,7.31855804075,1.37,2.42,-1.0499999999999998
814,Israel,ISR,2008,0.5267024496245889,-16.6400419948971,2776.7,2.382201227448886,57.80570764736592,88.25496941896024,3.357397889404468,3.584779763473243,6.0991404415,1.54,1.37,0.1699999999999999
815,Israel,ISR,2009,2.590645390862244,-4.47238793401934,2841.0,-13.761133844349326,65.2804340510048,91.22706422018352,1.097671965562674,3.926750242330135,7.5440865165,3.49,1.54,1.95
816,Israel,ISR,2010,2.8030958739353995,31.4970511003896,2938.25,15.348874490984867,66.791380316298,93.69266055045874,5.512443635062426,3.730539571961855,6.63659478425,,3.49,
817,Israel,ISR,2011,0.9578267544964734,-4.93138250920175,,11.101165059382849,70.89771537407152,96.96100917431193,5.666033544773402,3.574146744620115,,2.94,,
818,Israel,ISR,2012,-0.3076446902483092,-8.5010962290247,3358.975,2.1419212114247346,78.73784053590403,98.58562691131498,2.396605232047205,3.8500484056402535,6.85,1.35,2.94,-1.59
819,Israel,ISR,2013,2.351732471334494,9.04097209524512,3449.51666666667,0.8907389298903355,83.98097372588792,100.15290519877678,4.12690032082598,3.6091132599284776,6.20833333333333,1.42,1.35,0.0699999999999998
820,Israel,ISR,2014,3.600429972309417,15.6338287841409,3555.76666666667,2.089589089673664,92.13882074386444,100.62117737003058,3.9965297277742553,3.5771021182320104,5.90833333333333,1.46,1.42,0.04
821,Israel,ISR,2015,4.493260844054063,11.8096217155214,3643.8,-0.1422497204592331,99.99999999999996,100.0,1.964978720607656,3.8869463117196807,5.24166666666667,2.83,1.46,1.37
822,Israel,ISR,2016,3.083660654388794,-9.4416931665319,3736.84166666667,10.245543014294633,105.48589743042427,99.46483180428136,4.182277377568777,3.8394716026726914,4.80833333333333,2.81,2.83,-0.02
823,Israel,ISR,2017,3.159970730174832,-5.26152401833823,3824.8,2.9433021469946183,111.33193410203316,99.7133027522936,4.417340536514798,3.5994337740761644,4.21666666666667,1.85,2.81,-0.96
824,Israel,ISR,2018,2.576443092731036,3.42684009820821,3905.10833333333,6.781694408656416,115.74709892438742,100.51605504587158,4.212323723216819,3.595015599316143,4.0,,1.85,
825,Israel,ISR,2019,2.8308069043379205,2.88719815968667,3966.925,3.1750542540204183,123.91878545319469,101.33792048929664,3.5076871460283248,3.56424596586988,3.8,,,
826,Israel,ISR,2020,3.702833256541968,-3.39131935302,3913.425,-7.686862695123907,142.77426044958582,100.75496941896029,-1.604178981799756,3.441304833270594,4.325,,,
827,Israel,ISR,2021,3.131305701179252,25.6235626896364,3956.96666666667,19.64031789246937,168.72821468997773,102.24579510703364,9.335346912822304,3.230483809366961,4.95833333333333,2.88,,
828,Israel,ISR,2022,2.667370127098945,10.080695821431,4187.0,11.74179251914712,186.43099211533905,106.75649847094802,6.207847441158518,3.3598211313445017,3.76666666666667,2.62,2.88,-0.2599999999999998
829,Italy,ITA,1988,,-19.3798371848975,20818.0,,,45.9047762778866,,0.672275078716639,,,,
830,Italy,ITA,1989,,23.6277620527692,20833.0,,,48.7783403960115,,0.70841748998504,,,,
831,Italy,ITA,1990,,0.685330145201908,21215.0,,,51.9277666694765,,0.618909204294856,,,,
832,Italy,ITA,1991,,-15.293081569799,21410.0,,,55.1732520863188,,0.640740082736395,,,,
833,Italy,ITA,1992,,-16.8128760484884,,,,58.0812070198094,,0.636288805280255,8.79166666666666,,,
834,Italy,ITA,1993,,18.4747038848451,20305.197,,,60.7684689449548,,0.811693703185334,9.725,,,
835,Italy,ITA,1994,,24.6898664386398,19972.181,,,63.2307105478659,,0.832871306687601,10.65,,,
836,Italy,ITA,1995,2.395717668270541,-8.36587378595314,19851.253,,,66.541105673045,,0.841326282835899,11.1833333333333,,,
837,Italy,ITA,1996,3.3086339495680868,0.615801219736931,19950.717,-2.7146427997172142,,69.2073948386954,1.1346847056291065,0.79691583560144,11.1666666666667,,,
838,Italy,ITA,1997,2.9414555927808244,36.894591698841,,10.504035994834789,,70.6213749431636,1.9256602690964029,0.879402881140888,11.2166666666667,,,
839,Italy,ITA,1998,2.0128563482647825,60.105684825045,20424.05,9.178847495812027,,72.0020849275266,1.8043752546570764,,11.3,,,
840,Italy,ITA,1999,0.7574168733749673,11.3357805038787,20682.3,4.495043702472316,,73.1998092513114,1.6779635492664495,0.938562898111359,10.8666666666667,,,
841,Italy,ITA,2000,-0.2981728828666364,29.8688668765794,21072.925,10.897453349523293,,75.0573909571814,3.88209235407289,1.0850960701302,10.05,2.41,,
842,Italy,ITA,2001,0.118368967432025,-18.8446905006566,21506.75,2.3750428601005327,,77.1478635037873,2.006436131813601,1.11663108833636,9.00833333333333,3.37,2.41,0.96
843,Italy,ITA,2002,-0.4883529203572446,-20.6878250847932,21820.725,0.6284728272830803,,79.0498053697974,0.2699411126677309,1.06106513282085,8.475,2.45,3.37,-0.92
844,Italy,ITA,2003,-0.7711775797582654,-9.7945462926308,,0.7444951919067174,,81.1624579964734,0.0666256883338118,0.885163216727309,,2.52,2.45,0.0699999999999998
845,Italy,ITA,2004,-0.4739959909953207,15.1362494251696,,4.500193178562675,,82.9534994621331,1.474017000976973,0.804862094234843,8.05,2.24,2.52,-0.2799999999999998
846,Italy,ITA,2005,-0.8841315142739417,18.9860420232515,22406.9,3.506470837969487,,84.6003704073372,0.7623839392364339,0.804619415077062,7.78333333333333,2.46,2.24,0.2199999999999997
847,Italy,ITA,2006,-1.4868036961177704,15.7236276435462,22757.425,8.090228699018763,,86.3692317929268,1.7995138625601537,0.796697220760242,6.86666666666667,2.3,2.46,-0.1600000000000001
848,Italy,ITA,2007,-1.3917897004661288,9.72130352651671,22893.95,5.351686185117855,,87.9495624979206,1.4623405487026118,0.730485427146717,6.15,2.24,2.3,-0.0599999999999996
849,Italy,ITA,2008,-2.76372753564476,-30.6156059321669,23090.175,-4.115340141519639,,90.893968127225,-1.023096758408102,0.683982339822683,6.775,1.72,2.24,-0.5200000000000002
850,Italy,ITA,2009,-1.871471291237601,-28.4468406747225,22698.325,-13.384658694508015,,91.5981856694503,-5.305231249682874,0.719800423489554,7.875,1.85,1.72,0.1300000000000001
851,Italy,ITA,2010,-3.230420679181215,6.14201543843442,22526.125,11.982786705815966,,92.9955307138659,1.5291565956046975,0.755043518257105,8.54166666666667,2.13,1.85,0.2799999999999998
852,Italy,ITA,2011,-2.738081663894487,-8.66313687647458,22597.65,0.1527134047081827,,95.5813953488372,0.6954850830385807,0.719158754470168,8.50833333333333,1.59,2.13,-0.5399999999999998
853,Italy,ITA,2012,-0.1961708138652585,-15.5906221841615,22565.325,-8.160595737096589,,98.4883720930233,-3.125210651775405,0.778006210395884,10.8833333333333,1.46,1.59,-0.1300000000000001
854,Italy,ITA,2013,1.0271078631129686,14.6917459164366,22190.4,-2.6953609758226884,,99.6899224806202,-1.8180747513738047,0.753297658306669,12.3666666666667,1.49,1.46,0.03
855,Italy,ITA,2014,1.7472974926545417,18.5040408086466,22278.45,3.613347791646475,,99.9302325581395,-0.0014277549133217,0.753695140645586,12.825,2.03,1.49,0.5399999999999998
856,Italy,ITA,2015,1.2748000943899265,10.3434873543362,22464.2,6.323534287259571,,99.968992248062,0.8856564718732163,0.901451643908024,12.0,2.02,2.03,-0.0099999999999997
857,Italy,ITA,2016,2.459719262379,-16.7259446711944,22757.425,3.9260409995979018,,99.875,1.2362330146198808,0.904281526915114,11.75,2.09,2.02,0.0699999999999998
858,Italy,ITA,2017,2.439166719593202,21.626595516702,23021.925,5.81633836573351,,101.1,1.603767864682065,0.887107173889516,11.2583333333333,1.96,2.09,-0.1299999999999999
859,Italy,ITA,2018,2.5026188820749518,2.58074609885623,23213.975,2.963039139074528,,102.25,0.8265967072063293,0.847324485146496,10.6,1.83,1.96,-0.1299999999999999
860,Italy,ITA,2019,3.172490122673689,0.0901210650522889,23359.55,-1.125234051272113,,102.875,0.4291406828436245,0.893348371188594,9.93333333333333,1.84,1.83,0.01
861,Italy,ITA,2020,3.8038440648077394,-6.29467031416135,,-12.4805660496578,,102.733333333333,-8.868164582882558,0.877541570440429,9.3,1.48,1.84,-0.3600000000000001
862,Italy,ITA,2021,2.1080798691655223,24.9524722019569,22553.95,15.95128799035412,,104.658333333333,8.93103002894051,0.845553392731664,9.55833333333333,1.39,1.48,-0.09
863,Italy,ITA,2022,-1.8858071391663136,-2.46336078766876,23099.4,12.880734741679673,,113.241666666667,4.821116496742221,0.950882523746784,8.075,1.33,1.39,-0.0599999999999998
864,Japan,JPN,1988,,8.90040766948166,60105.8333333333,,30.431059174742234,86.5360142529906,,128.134558544125,2.53333333333333,4.12,,
865,Japan,JPN,1989,,20.4877778020995,61280.0,,32.217496306007654,88.5212522270298,,137.974183071128,2.26666666666667,4.07,4.12,-0.0499999999999998
866,Japan,JPN,1990,,-15.1057573333282,62495.0,,36.2585329777487,91.2361075761432,,144.795523088395,2.10833333333333,3.61,4.07,-0.4600000000000004
867,Japan,JPN,1991,,-15.5194360765344,63687.5,,33.42202936442898,94.222448460168,,134.496270670084,2.1,4.04,3.61,0.4300000000000001
868,Japan,JPN,1992,,-25.9494864737107,64361.6666666667,,32.05019125935847,95.851361669636,,126.67295085015,2.15,4.24,4.04,0.2000000000000001
869,Japan,JPN,1993,,11.698617802595,64496.6666666667,,32.59261782114223,97.0560787308051,,111.175540920229,2.5,4.36,4.24,0.1200000000000001
870,Japan,JPN,1994,,4.94366820322872,64530.0,,33.77957345839628,97.7263086451175,,102.228561737522,2.89166666666667,4.3,4.36,-0.0600000000000005
871,Japan,JPN,1995,,-13.6642246909489,64565.8333333333,12.990460849425457,35.241297482334424,97.6414694154577,2.6309772210704927,94.0653854569319,3.15,5.22,4.3,0.92
872,Japan,JPN,1996,1.406373778559885,16.2945078558365,64859.1666666667,11.767556671073,36.445676969737924,97.7772121829134,3.1338934977661608,108.817037331726,3.35,5.59,5.22,0.3700000000000001
873,Japan,JPN,1997,2.117368965919877,-13.1223769726878,65567.5,0.511557280242968,37.45896124132542,99.4400610842454,0.9812287321274684,120.99656936375,3.4,4.33,5.59,-1.2599999999999998
874,Japan,JPN,1998,2.809078816221147,-15.5182127048933,65141.6666666667,-6.803730536549988,39.63369181710706,100.08483922966,-1.2703095420930832,130.894491019215,4.10833333333333,4.17,4.33,-0.1600000000000001
875,Japan,JPN,1999,2.471328739827784,17.5720914839482,64623.3333333333,3.702269452449553,40.67600426214014,99.7369983880546,-0.3339511089294903,113.88800840884,4.68333333333333,4.42,4.17,0.25
876,Japan,JPN,2000,2.627745288143604,11.7221642806361,64463.3333333333,9.562400673897749,40.56350805243462,99.0498006278103,2.7646688446789773,107.834718168115,4.71666666666667,4.49,4.42,0.0700000000000002
877,Japan,JPN,2001,1.9909324134233368,-22.7982337417348,64120.8333333333,1.1629473804356638,41.03506316519729,98.362602867566,0.3860826257845378,121.483810906961,5.03333333333333,5.75,4.49,1.2599999999999998
878,Japan,JPN,2002,2.595039970768664,-18.0617038072206,63303.3333333333,0.7872794199455635,41.957335129356466,97.4802748791041,0.0419624991898604,125.254945307108,5.375,5.52,5.75,-0.2300000000000004
879,Japan,JPN,2003,3.0701657020796693,-6.24388832387946,63161.6666666667,3.393965212983793,41.88671978726217,97.2257571901247,1.5351461314445376,115.936335168455,5.25833333333333,5.23,5.52,-0.2899999999999991
880,Japan,JPN,2004,3.7248429236757,21.9398550704904,63285.8333333333,8.504060150375954,42.41303915845015,97.2172732671588,2.186094930120268,108.146907514587,4.71666666666667,4.0,5.23,-1.2300000000000004
881,Japan,JPN,2005,3.519463896811297,13.3614275494533,63561.6666666667,5.945933210634858,42.315043196106174,96.9373038092814,1.8039207576164973,110.133319664032,4.425,3.58,4.0,-0.4199999999999999
882,Japan,JPN,2006,3.835545393822753,28.257003754861,63887.5,4.704135626034204,41.77127082112596,97.1833375752948,1.3723303265527629,116.354385061798,4.14166666666667,2.82,3.58,-0.7600000000000002
883,Japan,JPN,2007,4.64917783481207,2.1183934922952,64275.0,2.2706942389957567,42.09095882216921,97.2257571901247,1.483969411520346,117.755115142104,3.84166666666667,2.74,2.82,-0.0799999999999996
884,Japan,JPN,2008,2.7813634258874167,-28.4980842374002,64091.6666666667,0.7329667685083299,42.69390213501315,98.5662170187495,-1.2242890006326377,103.388148456616,3.99166666666667,2.49,2.74,-0.25
885,Japan,JPN,2009,2.755941482422377,-26.9263240563491,63145.0,-15.560198934987172,43.97679063392668,97.2512089590226,-5.693217136702761,93.571545858429,5.06666666666667,2.91,2.49,0.4199999999999999
886,Japan,JPN,2010,3.834726587241416,2.08854910849227,62981.6666666667,11.285497419870952,45.013763243339596,96.5300755069144,4.097896701507961,87.7606477821695,5.05,2.2,2.91,-0.71
887,Japan,JPN,2011,2.058291821290901,-7.26184254555981,,5.727858638054231,46.04203181134979,96.267073894969,0.0238095238095259,79.7067516233766,4.58333333333333,2.37,2.2,0.1699999999999999
888,Japan,JPN,2012,1.0053347857373665,-6.38696396481319,62796.6666666667,5.453191658173089,46.991607418046854,96.2246542801392,1.3747509991355522,79.8135743929983,4.35,2.27,2.37,-0.1
889,Japan,JPN,2013,0.8861271809860916,45.8823261917445,63265.8333333333,3.1689276784887337,48.7067678624096,96.5470433528464,2.0051001768030345,97.5980702835812,4.025,1.18,2.27,-1.09
890,Japan,JPN,2014,0.7849312352093732,12.5943408479451,63711.6666666667,8.125125519327478,49.93668964393724,99.2109951641639,0.2961865835390564,105.84750192923,3.59166666666667,2.29,1.18,1.11
891,Japan,JPN,2015,3.0798405285508146,22.7076835052878,64018.3333333333,0.4398598757310072,51.488395795045456,100.0,1.5606458659824587,121.002299352218,3.375,2.3,2.29,0.0099999999999997
892,Japan,JPN,2016,3.846681445867825,-12.55528296444,64701.6666666667,-1.1753645572366245,52.84452377673481,99.8727411555104,0.7538453304073878,108.802707039338,3.11666666666667,2.55,2.3,0.25
893,Japan,JPN,2017,4.171595030233448,19.6505788363071,65424.1666666667,3.3067873189640427,54.8344666000766,100.356324764571,1.6753129971639764,112.18305579867,2.80833333333333,2.51,2.55,-0.04
894,Japan,JPN,2018,3.509570062122051,6.5391530789428,66820.0,3.813663087805211,55.76451568291583,101.348943751591,0.6434091651246501,110.437805555556,2.44166666666667,2.45,2.51,-0.0599999999999996
895,Japan,JPN,2019,3.3820133876469907,-7.76394911420197,67495.8333333334,0.9882083678966032,56.611273227561306,101.824043437686,-0.4021871540211744,109.045862914863,2.35,3.53,2.45,1.0799999999999996
896,Japan,JPN,2020,2.9002847992733565,0.120900536581008,67102.5,-6.7631885023189415,61.263245871091115,101.798591668788,-4.16878266985247,106.762402652299,2.775,2.22,3.53,-1.3099999999999996
897,Japan,JPN,2021,3.8596040429936735,22.2153918730209,67124.1666666666,5.20649795127363,64.62014304579228,,2.6965934367690085,109.765277471924,2.81666666666667,1.84,2.22,-0.3800000000000001
898,Japan,JPN,2022,1.913292655844513,-1.6482962808615,67225.8333333334,8.254588643249422,65.09702166090682,,0.9604069587713918,131.428293972332,2.6,1.64,1.84,-0.2000000000000001
899,"Korea, Rep.",KOR,1988,6.214906800779385,66.0040713686984,16869.3333333333,13.16744049719312,16.211488078727967,35.3466466286362,12.133195110717214,730.011780461276,,13.95,,
900,"Korea, Rep.",KOR,1989,1.5456217980070366,32.5254273966674,17560.5833333333,15.878009429573504,15.554945603861198,37.3614620730578,7.165017379238456,669.168622831015,2.58333333333333,10.61,13.95,-3.34
901,"Korea, Rep.",KOR,1990,-0.9180796222226084,-18.6796937368459,,13.38914933509104,17.83032996937199,40.5645633827068,10.024921815543934,707.995120039068,,9.54,10.61,-1.0700000000000005
902,"Korea, Rep.",KOR,1991,-2.3728701431886208,-12.031324951752,18648.75,19.9748642771408,16.831572843512504,44.3503690929967,10.874951562144767,733.229307384989,2.45,,9.54,
903,"Korea, Rep.",KOR,1992,-0.7918722096370888,-10.6497920259714,19009.3333333333,4.64528538434089,15.828280848471344,47.1059823548687,6.351591996064402,780.012268752896,2.525,8.53,,
904,"Korea, Rep.",KOR,1993,0.4087764647262681,24.0157256805473,19234.5,7.051282051282056,16.07553536264396,49.367538967137,6.994735024277161,802.436065411634,2.9,,8.53,
905,"Korea, Rep.",KOR,1994,-0.9760550685143784,32.6233992149144,19848.4166666667,25.767840294450103,17.472792884478732,52.4608395976214,9.3718182887958,804.268267716266,2.475,,,
906,"Korea, Rep.",KOR,1995,-1.741038688800848,-3.20826681624024,20414.4166666667,23.23288818969224,18.165288816678782,54.8114739913083,9.735893750540908,771.397991115025,2.06666666666667,6.84,,
907,"Korea, Rep.",KOR,1996,-3.8715160700493465,-10.9542816030725,20853.0833333333,13.8159223141801,19.00655031124574,57.5106888945307,7.990429825268356,804.420160213414,2.05833333333333,15.02,6.84,8.18
908,"Korea, Rep.",KOR,1997,-1.7542034971749343,-21.557869443332,21213.9166666667,1.7968428946063968,19.16686037658484,60.0635491785781,6.282192653792912,950.507427094581,2.61666666666667,13.45,15.02,-1.5700000000000005
909,"Korea, Rep.",KOR,1998,10.249558321123343,-37.4245673150559,19937.4166666667,-24.58556206762728,19.61281733655858,64.5764720454771,-4.938929746314101,1400.47698334274,6.95,13.61,13.45,0.1600000000000001
910,"Korea, Rep.",KOR,1999,4.261251578126012,96.2055292433087,,24.60217928766156,19.507576873099318,65.1014511596364,11.617262955959127,1186.70580525754,,5.9,13.61,-7.709999999999999
911,"Korea, Rep.",KOR,2000,1.6943042899141365,-8.51538938944558,21172.9833333333,22.43628248573182,17.69762951023798,66.5722008800604,9.201858388047892,1130.63979076479,4.425,9.55,5.9,3.65
912,"Korea, Rep.",KOR,2001,0.3954965305442637,-21.9145766502238,21613.6583333333,-3.510059424170646,20.773800722380848,69.2794099431536,4.725945620361887,1290.40959606416,4.0,10.41,9.55,0.8599999999999994
913,"Korea, Rep.",KOR,2002,0.6475424460881753,32.1656370740651,22231.4833333333,15.136806204136873,24.953703633023146,71.1930888291718,7.743998212474644,1251.04512772792,3.25833333333333,9.98,10.41,-0.4299999999999997
914,"Korea, Rep.",KOR,2003,1.503973990461431,-10.1737950838806,22221.6,10.603392838245949,24.15162307987092,73.6954365645845,3.0747263453070808,1190.95874034601,3.55,9.7,9.98,-0.2800000000000011
915,"Korea, Rep.",KOR,2004,3.5737850882459288,22.6650469846702,22681.8666666667,12.012140753549549,23.980141792286418,76.3415913297626,5.183636413277402,1145.1965275425,3.65833333333333,9.25,9.7,-0.4499999999999993
916,"Korea, Rep.",KOR,2005,1.2681248198898505,28.5080728570729,22831.0416666667,7.981283123798408,26.10788355214023,78.4438796799876,4.358228128163251,1024.2257049611,3.75,7.95,9.25,-1.2999999999999998
917,"Korea, Rep.",KOR,2006,0.1761013723659364,26.2800558951585,23188.0666666667,12.61390551672206,28.30953033251844,80.2028583953174,5.245005505803406,954.748043321413,3.475,7.43,7.95,-0.5200000000000005
918,"Korea, Rep.",KOR,2007,0.8628613121992722,26.716093932331,23561.1083333333,11.491961737948287,31.983407248676475,82.235659048203,5.841963391871702,929.450355260681,3.25833333333333,7.13,7.43,-0.2999999999999998
919,"Korea, Rep.",KOR,2008,0.4036144306875853,-10.4813569140052,23774.8166666667,3.355006363302404,35.82534866421441,86.0792686837133,3.0044045167957103,1100.86183927787,3.175,8.26,7.13,1.13
920,"Korea, Rep.",KOR,2009,3.5203300271364646,-7.13060018902311,23687.6083333333,-6.6059323245902615,36.451992207391044,88.4520407508888,0.8198685948107913,1274.94679920321,3.63333333333333,7.8,8.26,-0.4599999999999999
921,"Korea, Rep.",KOR,2010,2.3645537624772146,23.5859126114277,24032.8083333333,17.815916372681905,39.34229958678532,91.0518996671443,6.981654132196849,1155.43126270469,3.70833333333333,7.19,7.8,-0.6099999999999994
922,"Korea, Rep.",KOR,2011,1.2619610383104058,12.6277169260341,24526.4416666667,14.575137481497068,39.544844625934715,94.7176172835493,3.6880384004317337,1107.30236624788,3.40833333333333,7.32,7.19,0.1299999999999999
923,"Korea, Rep.",KOR,2012,3.61269566144127,-2.6141984783475,24954.7916666667,2.6254673888746214,43.62993641894096,96.7891588650401,2.547659235275435,1125.93484378725,3.225,7.59,7.32,0.2699999999999996
924,"Korea, Rep.",KOR,2013,5.390529746642882,1.52317163990847,25299.3583333333,1.8572080158872333,45.949712088982984,98.0487222082154,3.291395954344194,1094.92560537832,3.1,7.85,7.59,0.2599999999999998
925,"Korea, Rep.",KOR,2014,5.334858772322344,1.04672346205813,25897.2083333333,1.3669748094559555,49.05487832744717,99.298622281217,3.2146744241169154,1053.06434837506,3.49166666666667,6.1,7.85,-1.75
926,"Korea, Rep.",KOR,2015,6.829176174381481,1.44988822762388,26177.6916666667,1.9424980013917867,54.91341872919742,100.0,2.92029842926199,1131.30928845913,3.59166666666667,5.72,6.1,-0.3799999999999999
927,"Korea, Rep.",KOR,2016,6.231535937274551,-1.25402227697132,26409.1083333333,5.428489429003847,58.23817095383605,100.971685739912,3.171527489839332,1160.58940178179,3.675,8.67,5.72,2.95
928,"Korea, Rep.",KOR,2017,4.401888405360689,16.3074041329004,26724.8333333333,7.921859672769787,61.13351009248245,102.934910847548,3.433191763972017,1130.63498682477,3.68333333333333,5.05,8.67,-3.62
929,"Korea, Rep.",KOR,2018,4.245653865363241,0.744678010911301,26822.0666666667,1.6369810489389098,65.27012603285318,104.454064766751,3.17611568177329,1100.18592391304,3.83333333333333,4.83,5.05,-0.2199999999999997
930,"Korea, Rep.",KOR,2019,3.4089056195185257,-9.40943109671352,27122.7,-2.019265454488066,70.62255616683247,104.854124151938,2.3137971703700697,1165.29383430579,3.78333333333333,,4.83,
931,"Korea, Rep.",KOR,2020,4.256222823034841,5.36034059509266,26904.3333333333,-3.260358074763548,76.32527181297921,105.41749280306,-0.700242351321576,1180.12780593199,3.94166666666667,5.48,,
932,"Korea, Rep.",KOR,2021,4.387028565067147,40.009117206758,27272.7916666667,10.186990706615449,83.36543991996498,108.051173164923,4.612977894611261,1144.45617832047,3.675,4.85,5.48,-0.6300000000000008
933,"Korea, Rep.",KOR,2022,1.3296609079906117,-18.8575881600869,28089.125,4.15302341102131,87.81531640809771,113.55045237281604,2.7275644404280817,1291.40852484472,2.88333333333333,5.66,4.85,0.8100000000000005
934,Latvia,LVA,1991,,,,,,1.05071532125916,,,,,,
935,Latvia,LVA,1992,,,,,,11.0503327407647,,,,,,
936,Latvia,LVA,1993,,,,,,23.0940408811269,,0.960912762833334,,,,
937,Latvia,LVA,1994,,,,,,31.3905076545206,,0.796452496,,,,
938,Latvia,LVA,1995,,,,,,39.23057964604,,0.750683452916666,,,,
939,Latvia,LVA,1996,,,,26.729711860041096,,46.1392653424608,2.2999612304055543,0.783646649666666,,2.18,,
940,Latvia,LVA,1997,,,,4.534692001189086,,50.0368302878396,9.17148526709802,0.826569949333333,,3.21,2.18,1.0299999999999998
941,Latvia,LVA,1998,,,986.1,16.767585258364797,,52.3606468427483,6.549995157993586,0.839257222916667,,,3.21,
942,Latvia,LVA,1999,,,971.8,-5.204804767991296,,53.5988792051172,2.8184117867195524,0.832617154583334,14.0666666666667,,,
943,Latvia,LVA,2000,-4.240096351710617,,941.6,2.7542535512822632,,55.0215291533707,5.841012750580872,0.862971753166666,14.3416666666667,,,
944,Latvia,LVA,2001,-6.955699437257951,38.192504280877,,15.566449401076834,,56.3899386351876,6.460585561072665,0.8934449245,13.475,2.56,,
945,Latvia,LVA,2002,-6.330323663917585,13.3362214737901,955.45,2.700508226135297,,57.4832714657898,7.665494318170787,0.879607495833333,12.4916666666667,,2.56,
946,Latvia,LVA,2003,-7.984450228491996,22.380600082203,962.05,11.785557385701294,,59.1747991548081,8.42913257059108,0.813135667916666,11.65,,,
947,Latvia,LVA,2004,-12.720073979649198,35.9833015395363,,20.6321874501455,,62.8391300945091,8.725138220106603,0.76868278125,11.7416666666667,2.24,,
948,Latvia,LVA,2005,-12.20366334282838,50.3429301074605,972.35,16.97438476529442,,67.0797983333333,11.615323191071903,0.803519426,10.0416666666667,2.46,2.24,0.2199999999999997
949,Latvia,LVA,2006,-21.669479014419807,21.4220472854871,1030.925,21.765399739643605,,71.4642675,12.825013564247389,0.797389219833333,7.03333333333333,2.3,2.46,-0.1600000000000001
950,Latvia,LVA,2007,-21.962565355950005,11.8784246343675,1057.45,17.4219565967813,,78.67714,10.414533878750078,0.731059679,6.075,2.24,2.3,-0.0599999999999996
951,Latvia,LVA,2008,-12.924006882354838,-30.702226435949,1054.925,-11.224316813715063,,90.7952441666667,-3.388710015877171,0.684140481,7.75,1.72,2.24,-0.5200000000000002
952,Latvia,LVA,2009,8.386317728037234,-45.6338278869612,908.5,-30.893209249410944,,94.004045,-16.040026648089018,0.719332843916667,17.55,1.85,1.72,0.1300000000000001
953,Latvia,LVA,2010,2.7935104776395008,39.0969406915944,850.675,12.73768845642086,,92.9844433333334,-3.66125042948869,0.754797923666666,19.475,2.13,1.85,0.2799999999999998
954,Latvia,LVA,2011,-2.82467257337087,12.863914119037,861.575,22.57590744319348,,97.0485475,3.0363404274189185,0.7131907805,16.2083333333333,1.59,2.13,-0.5399999999999998
955,Latvia,LVA,2012,-3.406884446345266,-5.74496666250924,875.625,5.218574269966544,,99.2396991666667,7.305240883915618,0.7781330215,15.0416666666667,1.46,1.59,-0.1300000000000001
956,Latvia,LVA,2013,-3.005985600509159,12.5527396413379,893.875,-0.12734191232997,,99.2104683333334,2.0960943439214224,0.753256479166666,11.8583333333333,1.49,1.46,0.03
957,Latvia,LVA,2014,-1.6717489003314716,0.905642777021832,884.65,2.99891164176435,,99.8260616666667,2.0949636683219346,0.753695140645586,10.8416666666667,2.03,1.49,0.5399999999999998
958,Latvia,LVA,2015,-0.1642501953313861,9.33384521647122,896.075,1.013343862126869,,100.0,3.783363159132336,0.901451643908024,9.875,2.02,2.03,-0.0099999999999997
959,Latvia,LVA,2016,1.7225773643374398,37.5174040267284,893.275,4.189702435105192,,100.140630833333,2.5516896978781345,0.904281526915114,9.63333333333333,2.09,2.02,0.0699999999999998
960,Latvia,LVA,2017,1.27992600567111,37.5813024654972,894.825,8.563528899658882,,103.075120833333,3.398945017713596,0.887107173889516,8.70833333333334,1.96,2.09,-0.1299999999999999
961,Latvia,LVA,2018,-0.3445404528320035,11.5515162259538,909.375,6.328858030769766,,105.687518333333,4.309712862945019,0.847324485146496,7.4,1.83,1.96,-0.1299999999999999
962,Latvia,LVA,2019,-0.1183752156119998,0.933596993021423,910.025,2.0274607180472586,,108.65882,0.6753727718842378,0.893348371188594,6.31666666666667,1.84,1.83,0.01
963,Latvia,LVA,2020,2.983814074712583,3.88444499845002,,-1.122767313893189,,108.896849166667,-3.4692242047105144,0.877541570440429,8.09166666666667,1.48,1.84,-0.3600000000000001
964,Latvia,LVA,2021,-3.940059063715587,14.8409852151418,869.475,15.139944572798871,,112.4641075,6.942534649455396,0.845553392731664,7.575,1.39,1.48,-0.09
965,Latvia,LVA,2022,-5.142878502903634,-6.85008626793238,891.225,9.912790440859164,,131.93197,1.90853745103189,0.950882523746784,6.858333333333333,1.33,1.39,-0.0599999999999998
966,Lithuania,LTU,1991,,,,,,0.346458333333333,,,,,,
967,Lithuania,LTU,1992,,,,,,3.88248333333333,,,,,,
968,Lithuania,LTU,1993,,,,,,19.8182083333333,,1.2581286685,,,,
969,Lithuania,LTU,1994,,,,,,34.1377916666667,,1.15203602858333,,,,
970,Lithuania,LTU,1995,,,,,,47.6726166666667,,1.158480074,,2.55,,
971,Lithuania,LTU,1996,,,,29.40200758098306,,59.4120916666667,5.026942367737743,1.158480074,,,2.55,
