Country Code,year,delta_tariff,delta_tariff_lag1,delta_Balance_paiements_lag1,delta_Emploi_lag1,delta_IPC_lag1,delta_PIB_lag1,delta_Taux_change_lag1,delta_Chômage_lag1,dep_k0
NOR,2013,0.25,0.21999999999999975,0.06023121685449695,49.90000000000009,0.0069444723528109265,0.8994817500775242,0.21034629368216073,-0.08333333333334014,-0.9838279786310706
NOR,2014,-0.8199999999999998,0.25,-2.347650318906931,16.174999999999727,0.020983167473849207,-0.9838279786310706,0.06159945377689979,0.4500000000000002,0.7008628605686495
NOR,2015,0.52,-0.8199999999999998,0.823927459383885,25.0,0.020211395377085495,0.7008628605686495,0.4253670262406697,-0.1583333333333301,-0.09776858000346655
NOR,2016,-0.10999999999999988,0.52,-3.0818755728391434,14.400000000000091,0.021479031677124283,-0.09776858000346655,1.7624306265292704,0.9166666666666701,-0.4666765281658899
NOR,2017,-0.28000000000000025,-0.10999999999999988,-4.000369582045532,-2.824999999999818,0.0348844018535015,-0.4666765281658899,0.33590745929793897,0.21666666666665968,0.7492092152326274
NOR,2018,0.07000000000000028,-0.28000000000000025,1.4198299274299604,5.699999999999818,0.0185773730131924,0.7492092152326274,-0.1292166452569088,-0.5416666666666599,-1.0893129175788876
NOR,2019,-0.5800000000000001,0.07000000000000028,2.490239421159795,42.0,0.027273000964724403,-1.0893129175788876,-0.13618501897861002,-0.375,0.3042936309230133
ESP,2003,0.06999999999999984,-0.9199999999999999,0.6645830240666064,643.8249999999989,0.030196041570782484,-0.3522476750755752,-0.05556595551550991,0.8833333333334004,0.06458492978542885
ESP,2004,-0.2799999999999998,0.06999999999999984,-0.22554176899872358,685.5,0.029936288207727202,0.06458492978542885,-0.175901916093541,0.049999999999998934,0.057910815292223417
ESP,2007,-0.05999999999999961,-0.16000000000000014,-1.5600420696042159,731.9249999999993,0.03455190590995283,0.12982947242499088,-0.007922194316820064,-0.7083333333333304,-0.13478081098576178
ESP,2008,-0.5200000000000002,-0.05999999999999961,-0.6338287064580932,640.9750000000022,0.02748672938880503,-0.13478081098576178,-0.06621179361352492,-0.2333333333333396,-1.5272562527303217
ESP,2016,0.06999999999999984,-0.009999999999999787,0.3403807833964583,521.7249999999985,-0.005016217306709869,0.9824503021741124,0.14775650326243805,-2.375,-0.3315262279779705
ESP,2017,-0.1299999999999999,0.06999999999999984,1.101239317304243,475.65000000000146,-0.002028035077914936,-0.3315262279779705,0.0028298830070899728,-2.4250000000000007,-0.0065475416352474
ESP,2018,-0.1299999999999999,-0.1299999999999999,-0.40978322806317724,483.59999999999854,0.019371910370953316,-0.0065475416352474,-0.017174353025598,-2.4166666666667,-0.18979007849215035
ESP,2019,0.010000000000000009,-0.1299999999999999,-0.8940379139519665,502.7000000000007,0.01661108256090671,-0.18979007849215035,-0.039782688743019934,-1.9666666666665993,-0.1999683505638511
SWE,2003,0.06999999999999984,-0.9199999999999999,-0.29629686979291225,5.824999999999818,0.021355167911374373,0.5150915639921736,-0.6173350546969907,0.125,-0.19136114610771637
SWE,2004,-0.2799999999999998,0.06999999999999984,1.4393205689666058,-9.525000000000546,0.019073492413737014,-0.19136114610771637,-1.6428186653417285,0.6166666666666698,0.7984059893691942
SWE,2005,0.21999999999999975,-0.2799999999999998,0.1494424576950948,-24.375,0.0037296345455839486,0.7984059893691942,-0.7322272089729109,0.80833333333333,-0.4030444056959601
SWE,2015,-0.009999999999999787,0.5399999999999998,-1.0897839154408806,67.64999999999964,-0.0017980003754942686,0.7021100270407569,0.3468746034098702,-0.10833333333333073,0.6478551947413578
SWE,2016,0.06999999999999984,-0.009999999999999787,-0.6955511945929813,64.72500000000036,-0.00046795692459689064,0.6478551947413578,1.56944526130874,-0.5083333333333293,-0.722249811136022
SWE,2017,-0.1299999999999999,0.06999999999999984,-0.7053266973192152,73.04999999999927,0.009794568669184933,-0.722249811136022,0.12712798975782924,-0.44166666666667,-0.12390515727962159
SWE,2018,-0.1299999999999999,-0.1299999999999999,0.04945152786619467,111.75,0.017785879798498883,-0.12390515727962159,-0.009422532624379087,-0.2916666666666705,-0.061650952509691215
GBR,2002,-0.9199999999999999,0.96,0.07074738505807465,228.0,0.016216571589245277,-0.6377597044928037,0.03371824098240406,-0.375,-0.33579659738548184
GBR,2003,0.06999999999999984,-0.9199999999999999,-0.20736870667657237,232.5,0.014637653233688042,-0.33579659738548184,-0.027746917195999976,0.09999999999999964,0.6329959914227736
GBR,2004,-0.2799999999999998,0.06999999999999984,0.16043644540625412,279.0,0.013123547929806634,0.6329959914227736,-0.05426343256555399,-0.14999999999999947,-0.324762380069357
GBR,2005,0.21999999999999975,-0.2799999999999998,-0.48586580260745316,310.25,0.014239722811136168,-0.324762380069357,-0.066531664741728,-0.27500000000000036,0.18211821100612646
GBR,2006,-0.16000000000000014,0.21999999999999975,0.32326834170613195,320.0,0.020356937068743974,0.18211821100612646,0.004355821837703,0.04999999999999982,-0.24245630324847733
GBR,2007,-0.05999999999999961,-0.16000000000000014,-1.1131435008309976,287.5,0.024876904755404716,-0.24245630324847733,-0.006720921505977029,0.625,0.29149347282615257
GBR,2012,-0.13000000000000012,-0.5399999999999998,1.1237040599532546,147.5,0.03811021886925481,-0.976434668306358,-0.023652925214881937,0.25,0.5849589615335742
GBR,2013,0.030000000000000027,-0.13000000000000012,-1.4859056436910005,319.75,0.02531780798428951,0.5849589615335742,0.007267417184264935,-0.15000000000000036,0.11730408021545269
GBR,2014,0.5399999999999998,0.030000000000000027,-1.3979650962479524,347.5,0.022658023892583756,0.11730408021545269,0.008668835850744072,-0.375,0.6091927898326825
GBR,2015,-0.009999999999999787,0.5399999999999998,-0.30126045560793546,710.75,0.014155949230132414,0.6091927898326825,-0.03238169239757904,-1.4249999999999998,-0.3896315798893921
GBR,2016,0.06999999999999984,-0.009999999999999787,0.0332946283958826,532.5,0.00400802139753953,-0.3896315798893921,0.04713213976723796,-0.8250000000000002,0.030421362756695047
GBR,2017,-0.1299999999999999,0.06999999999999984,-0.4626506312624876,460.5,0.009950330853167877,0.030421362756695047,0.08645663167388207,-0.4499999999999993,0.3149064975346191
GBR,2018,-0.1299999999999999,-0.1299999999999999,1.865609265956388,315.0,0.025416812984122572,0.3149064975346191,0.03561164828408292,-0.47500000000000053,-0.6672099614357981
GBR,2019,0.010000000000000009,-0.1299999999999999,-0.3432926746276541,382.5,0.022901764286684667,-0.6672099614357981,-0.02682057522429293,-0.3250000000000002,-0.21094314118350593
