Country Name,Country Code,year,Balance des transactions courantes en pourcentage du PIB,Cours des actions,Emploi,"Importations de biens et services, volume",M3,Prix à la consommation,Production volume,"Produit intérieur brut, volume",Taux de change nominal,Taux de chômage,tariff_AR,tariff_FN,tariff_selected,tariff_lag1,delta_tariff
Argentina,ARG,2001,2.8473640039751142,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,1.0001709909985064,7.2279543,9.25,13.51,13.51,14.49,-0.9800000000000004
Argentina,ARG,2002,2.8473640039751142,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,3.1137521112241404,7.2279543,12.01,12.01,12.01,13.51,-1.5
Argentina,ARG,2003,2.8473640039751142,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,2.929625122158038,7.2279543,12.87,12.87,12.87,12.01,0.8599999999999994
Argentina,ARG,2004,2.8473640039751142,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,2.923079823732376,7.2279543,5.96,12.21,12.21,12.87,-0.6599999999999984
Argentina,ARG,2005,2.8473640039751142,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,2.9173848048137643,7.2279543,5.22,11.74,11.74,12.21,-0.47000000000000064
Argentina,ARG,2006,2.8473640039751142,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,3.074382824850258,7.2279543,5.49,11.92,11.92,11.74,0.17999999999999972
Argentina,ARG,2007,2.1418942888799815,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,3.1156936234383665,7.2279543,5.83,12.17,12.17,11.92,0.25
Argentina,ARG,2008,1.4952052436536842,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,3.1624426618896706,7.2279543,5.39,10.43,10.43,12.17,-1.7400000000000002
Argentina,ARG,2009,2.184561527618452,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,3.727916299148106,7.2279543,5.93,12.21,12.21,10.43,1.7800000000000011
Argentina,ARG,2010,-0.4345357890902619,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,3.9095094520160543,7.2279543,5.99,12.52,12.52,12.21,0.3099999999999987
Argentina,ARG,2011,-1.0229305377740363,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,4.126047825805963,7.2279543,5.68,12.03,12.03,12.52,-0.4900000000000002
Argentina,ARG,2012,-0.3605515426730185,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,4.547838642953107,7.2279543,6.02,11.92,11.92,12.03,-0.10999999999999943
Argentina,ARG,2013,-2.194946657819238,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,5.477724294378679,7.2279543,6.27,11.01,11.01,11.92,-0.9100000000000001
Argentina,ARG,2014,-1.73468318012323,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,8.122416193104732,7.2279543,6.63,11.5,11.5,11.01,0.4900000000000002
Argentina,ARG,2015,-2.7736094265070252,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,9.25788961359112,7.2279543,7.35,11.53,11.53,11.5,0.02999999999999936
Argentina,ARG,2016,-2.7273521185161074,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,14.766539437670737,7.2279543,7.53,12.32,12.32,11.53,0.7900000000000009
Argentina,ARG,2017,-4.811433864700705,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,16.558937484625556,7.2279543,7.93,14.68,14.68,12.32,2.3599999999999994
Argentina,ARG,2018,-5.104949785649424,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,34.2772237131004,31.22718006104785,4.443886742733185,28.10653852060199,7.2279543,7.42,12.41,12.41,14.68,-2.2699999999999996
Argentina,ARG,2019,-0.7692248498862406,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,53.5483043492339,31.22718006104785,4.443886742733185,48.23350993000659,7.2279543,7.26,11.47,11.47,12.41,-0.9399999999999995
Argentina,ARG,2020,0.727382636828022,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,42.0150947376509,31.22718006104785,4.443886742733185,70.63824982597718,7.2279543,6.88,11.14,11.14,11.47,-0.33000000000000007
Argentina,ARG,2021,1.275332203879626,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,48.4093786255198,31.22718006104785,4.443886742733185,95.08207779543888,7.2279543,6.51,10.4,10.4,11.14,-0.7400000000000002
Argentina,ARG,2022,-0.563469854192308,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,72.4307575318241,31.22718006104785,4.443886742733185,130.65514996235655,7.2279543,6.45,10.29,10.29,10.4,-0.11000000000000121
Australia,AUS,1988,-3.805201115257102,-13.0859467605299,7398.2419275,17.584398315727285,10.794519008139535,26.721505947850844,31.22718006104785,4.443886742733185,1.28061125100588,7.2279543,6.45,10.29,10.29,,
Australia,AUS,1989,-5.968049410707725,7.35319012046008,7719.76938241667,20.985839395881214,16.62536981452953,28.621838673380086,31.3897103598151,4.322066988766573,1.26484241722747,6.17982545833333,18.56,19.87,19.87,10.29,9.580000000000002
Australia,AUS,1990,-4.864242546797419,-7.60097985903524,7858.81733108333,-3.989033015193826,12.782609050460778,30.344012717530653,28.042648318638953,1.4140772251510918,1.28182852683076,6.92300003333333,18.56,19.87,19.87,19.87,0.0
Australia,AUS,1991,-3.288916473776085,3.97010922718859,7670.5353725,-2.3872879889235183,9.127332563429482,29.11329705341337,25.298821273836527,-1.33332116614401,1.28403404063967,9.57652190833333,18.56,19.87,19.87,19.87,0.0
Australia,AUS,1992,-3.282479915025152,3.52070970422812,7634.41563391667,6.8438957901618975,8.284825651130241,28.309691137699478,26.9779933459406,3.019702828768407,1.36228670036194,10.7281354916667,14.155,15.440000000000001,15.440000000000001,19.87,-4.43
Australia,AUS,1993,-3.0358868177614777,13.421199574365,7653.39484408334,5.11735482331954,9.721189855323406,29.1679806577921,30.91704646327359,4.092593072876251,1.47303810031258,10.8746652666667,9.75,11.01,11.01,15.440000000000001,-4.4300000000000015
Australia,AUS,1994,-4.473665629731691,11.6858326521513,7899.2843715,14.443863405393152,11.33074242142175,29.833203746246603,32.73480408605618,4.744126142045897,1.36907109200972,9.72219025833333,8.77,9.643333333333333,9.643333333333333,11.01,-1.3666666666666671
Australia,AUS,1995,-4.966242255658722,-0.386737804244146,8188.81212783333,8.470557806707466,12.332902002025726,32.4973056355313,31.43298496362624,3.158930969746417,1.3495511165251,8.472281475,7.79,8.276666666666667,8.276666666666667,9.643333333333333,-1.3666666666666654
Australia,AUS,1996,-3.501358134353171,10.6147956734282,8298.89014833334,8.093629535429015,13.502973731878466,32.280527227590156,32.922553283420775,3.931600736460091,1.27689924334651,8.50611403333334,6.81,6.91,6.91,8.276666666666667,-1.3666666666666671
Australia,AUS,1997,-2.920213899623735,12.9984526550175,8366.65774008334,10.522948866895074,13.84343021946583,31.15493274955279,33.50099136006356,4.229332691633245,1.34803392746111,8.362487375,6.82,6.93,6.93,6.91,0.019999999999999574
Australia,AUS,1998,-4.904936861897845,4.66213779006852,8517.42408241666,7.211145041215121,13.70860095510666,31.73956348391122,37.33874229876403,4.953375086986768,1.59229010508815,7.67742941666667,6.49,6.6,6.6,6.93,-0.33000000000000007
Australia,AUS,1999,-5.485095321002291,11.0740942844105,8672.61456275,8.408419589445705,15.922397681379598,32.51542121417401,35.557081603760444,4.240951111312181,1.5496611078462,6.87379136666667,6.1,6.21,6.21,6.6,-0.3899999999999997
Australia,AUS,2000,-4.058502296288487,10.5701201468653,8901.73246233334,7.650917583486947,15.723481246468937,35.418873134701215,36.85188498832322,3.3503951149425544,1.72651693495514,6.28554620833333,5.83,5.95,5.95,6.21,-0.2599999999999998
Australia,AUS,2001,-2.247849720749951,2.92951174882136,9015.01462141667,-4.629806874255564,17.3171309134675,36.856458324146445,34.99052833712627,2.7142290303614725,1.93537440324571,6.74217304166667,4.8,4.91,4.91,5.95,-1.04
Australia,AUS,2002,-3.783889743754921,-2.2645448573515,9190.26622458333,11.133660799411231,18.85839865806998,37.17687967739014,42.59013756992213,4.011552413755168,1.84129676810603,6.36891133333333,3.69,3.99,3.99,4.91,-0.9199999999999999
Australia,AUS,2003,-5.321426372454547,-4.86136894734159,9396.53663525,11.007093906464776,20.882881853961944,38.02754711240827,41.19907460184748,3.112806975333555,1.54153486801104,5.92842029166667,3.74,4.05,4.05,3.99,0.05999999999999961
